"target","bc_target","property_room_type","property_max_guests","property_bathrooms","property_bedrooms","property_beds","property_bed_type","property_last_updated","host_id","host_response_time","host_response_rate","host_nr_listings","booking_price_covers","booking_min_nights","booking_max_nights","booking_availability_30","booking_availability_60","booking_availability_90","booking_availability_365","booking_cancel_policy","reviews_num","reviews_first","reviews_last","reviews_rating","reviews_acc","reviews_cleanliness","reviews_checkin","reviews_communication","reviews_location","reviews_per_month","zipcode_class","dist_nearest_city_center","type_class","host_location_country","host_verified_amount","years_as_host","reviews_num_cat","review_period","review_period_was_missing","profile_pic","exact_location","instant_bookable","superhost","identified_host"
55,2.84580327119655,"Private room",2,1,1,1,"Pull-out Sofa","5 days ago",15797421,"within a few hours",100,2,1,1,6,30,60,90,365,"moderate",21,"2015-02-13","2017-03-09",88,9,9,8,8,8,0.77,68.9073324336482,0.0216935903334242,67.7696647324307,"BE",4,9,3,755,0,"1","0","0","0","1"
30,2.53656648225296,"Entire home/apt",2,1,1,2,"Real Bed","5 days ago",15797421,"within a few hours",100,2,1,1,6,27,57,87,362,"moderate",8,"2015-07-02","2017-04-28",95,10,10,10,9,9,0.35,68.9073324336482,0.0216751530431764,67.7696647324307,"BE",4,9,2,666,0,"1","1","0","0","1"
90,3.0731335961039,"Entire home/apt",5,1,1,3,"Real Bed","a week ago",15798511,"within a day",100,5,1,2,30,23,48,78,349,"moderate",35,"2015-01-04","2017-04-18",89,9,9,10,10,8,1.23,64.5296551724138,0.0331240499415177,67.7696647324307,"FR",6,9,3,835,0,"1","1","0","0","1"
60,2.88746292599211,"Entire home/apt",2,1,1,1,"Real Bed","today",15798617,"within an hour",100,2,1,2,1125,4,15,45,320,"strict",38,"2016-05-17","2017-02-26",89,9,9,10,10,9,3.18,68.9073324336482,0.00996061456877164,67.7696647324307,"BE",4,9,3,285,0,"1","1","1","0","1"
70,2.95966893810484,"Entire home/apt",4,1,2,3,"Real Bed","4 days ago",15798617,"within an hour",100,2,1,2,1125,10,25,36,291,"strict",131,"2014-08-25","2017-05-01",94,10,10,10,10,9,3.97,68.9073324336482,0.011564141805304,67.7696647324307,"BE",4,9,3,980,0,"1","1","1","0","1"
18,2.2481438563435,"Entire home/apt",4,1,1,2,"Real Bed","7 months ago",15805964,"",88.1647437083024,1,1,1,1125,0,0,0,0,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.0421546273110863,67.7696647324307,"BE",2,9,3,NA,1,"1","1","0","0","0"
39,2.67461122454351,"Entire home/apt",6,1,2,4,"Real Bed","7 months ago",15807025,"",90.0450291245777,2,4,7,19,0,0,0,0,"flexible",11,"2014-06-09","2016-08-24",84,9,7,9,9,7,0.31,74.2602040816327,0.0312728777093106,67.7696647324307,"BE",3,9,2,807,0,"1","1","0","0","0"
105,3.1402079916021,"Private room",2,1,1,1,"Real Bed","10 months ago",15807025,"",90.0450291245777,2,1,1,1125,0,0,0,0,"flexible",7,"2014-07-07","2015-05-05",89,9,9,8,9,9,0.2,74.2602040816327,0.0335571199226508,67.7696647324307,"BE",3,9,2,302,0,"1","1","0","0","0"
39,2.67461122454351,"Entire home/apt",5,1,2,3,"Real Bed","3 weeks ago",15816010,"within an hour",83,1,1,2,32,0,0,0,0,"moderate",23,"2015-10-26","2017-02-10",87,9,7,9,10,9,1.23,68.9073324336482,0.035987348760609,67.7696647324307,"BE",4,9,3,473,0,"1","1","0","0","1"
148,3.28297979898317,"Entire home/apt",2,1,1,1,"Real Bed","a week ago",15818543,"within an hour",97,1,1,2,1125,4,21,43,314,"flexible",5,"2017-04-23","2017-05-06",96,10,10,10,10,10,5,68.9073324336482,0.0248716776395928,73.7420634920635,"BE",4,9,1,13,0,"1","1","1","0","1"
24,2.4138630737862,"Entire home/apt",4,1,2,3,"Real Bed","2 weeks ago",15823161,"within a day",93,2,1,2,1125,0,0,0,0,"strict",53,"2016-04-13","2017-04-22",92,10,9,10,10,9,4.06,74.2602040816327,0.0342887053640094,67.7696647324307,"BE",6,9,3,374,0,"1","1","0","0","1"
99,3.11482676755763,"Private room",1,1,1,1,"Real Bed","today",15823161,"within a day",93,2,1,1,2,16,44,72,73,"flexible",9,"2017-01-13","2017-04-26",88,9,10,9,9,8,2.31,74.2602040816327,0.0334811304121585,67.7696647324307,"BE",6,9,2,103,0,"1","1","0","0","1"
39,2.67461122454351,"Private room",1,1.5,1,1,"Real Bed","a week ago",15824767,"within a day",100,1,1,2,7,8,8,12,228,"flexible",13,"2016-07-03","2016-10-31",92,10,10,10,10,9,1.25,68.9073324336482,0.0358849901425318,67.7696647324307,"BE",4,9,2,120,0,"1","1","0","0","1"
50,2.79940753029994,"Entire home/apt",5,1,2,3,"Real Bed","16 months ago",15840374,"",93.7251803017446,1,2,1,1125,0,0,0,127,"moderate",20,"2015-05-04","2016-03-22",91,9,9,9,10,9,0.81,68.9073324336482,0.0345309764674092,67.7696647324307,"BE",5,9,3,323,0,"1","0","1","0","1"
50,2.79940753029994,"Entire home/apt",6,1,3,3,"Real Bed","a week ago",15848181,"",91.8717014372639,1,4,6,14,0,0,9,15,"strict",1,"2016-08-21","2016-08-21",100,10,10,10,10,10,0.11,64.5296551724138,0.0336942053869228,73.7420634920635,"BE",4,9,1,0,0,"1","1","0","0","1"
50,2.79940753029994,"Entire home/apt",2,1,1,1,"Real Bed","2 weeks ago",1585339,"within a day",95,2,1,2,1125,4,34,64,339,"moderate",11,"2015-04-22","2015-08-18",100,10,10,9,10,10,0.44,68.9073324336482,0.010801395561391,67.7696647324307,"BE",5,11,2,118,0,"1","1","0","1","1"
65,2.92520842621306,"Private room",2,1,1,1,"Real Bed","6 days ago",1585339,"within a day",95,2,1,2,1125,10,33,61,150,"moderate",119,"2013-02-02","2017-05-06",94,10,10,10,10,10,2.29,68.9073324336482,0.0113041969921839,67.7696647324307,"BE",5,11,3,1554,0,"1","1","0","1","1"
31,2.55418127861935,"Entire home/apt",5,2,3,5,"Real Bed","1 week ago",15865713,"within a few hours",100,1,1,3,7,0,0,14,118,"strict",4,"2014-08-18","2017-01-01",100,10,10,10,10,10,0.12,64.5296551724138,0.0337756640987645,73.7420634920635,"BE",3,9,1,867,0,"1","0","0","0","0"
65,2.92520842621306,"Entire home/apt",4,1.5,0,2,"Real Bed","6 weeks ago",15885208,"within a day",70,1,2,2,35,12,39,69,97,"moderate",29,"2016-02-29","2017-04-26",91,9,8,9,9,10,2,68.9073324336482,0.0241673828293857,67.7696647324307,"BE",6,9,3,422,0,"1","1","0","0","1"
58,2.87130972807089,"Private room",2,1,1,2,"Real Bed","4 months ago",15895682,"",90.0182225727831,1,1,1,2,0,0,0,0,"flexible",3,"2016-12-18","2016-12-31",93,9,7,9,9,9,0.63,68.9073324336482,0.0179518518358817,67.7696647324307,"BE",3,9,1,13,0,"1","1","0","0","0"
51,2.80911346974305,"Entire home/apt",2,1,1,1,"Real Bed","8 months ago",15919828,"",93.7251803017446,1,1,4,1125,0,0,0,0,"flexible",4,"2016-09-12","2016-09-18",80,9,7,9,9,9,0.5,68.9073324336482,0.0125779687782957,67.7696647324307,"BE",5,9,1,6,0,"1","0","1","0","1"
70,2.95966893810484,"Entire home/apt",2,1,1,1,"Real Bed","a week ago",15946355,"within an hour",100,1,1,2,1125,22,52,78,337,"flexible",10,"2016-01-03","2017-04-30",92,9,10,10,10,9,0.6,68.9073324336482,0.0133234977651368,67.7696647324307,"BE",4,8,2,483,0,"1","1","0","0","1"
850,3.88660366286474,"Entire home/apt",8,1,3,8,"Real Bed","today",15950315,"within an hour",100,3,1,1,1125,14,31,52,315,"strict",116,"2015-04-19","2017-04-24",94,9,10,9,9,9,4.61,64.5296551724138,0.0195923382518723,67.7696647324307,"BE",6,9,3,736,0,"1","1","1","0","1"
65,2.92520842621306,"Private room",2,2,1,1,"Couch","2 months ago",15967410,"within a day",100,1,1,1,1125,30,60,90,365,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.0206135920883874,67.7696647324307,"BE",4,9,3,NA,1,"1","0","0","0","1"
19,2.27995430460591,"Entire home/apt",2,1,0,1,"Real Bed","18 months ago",15988526,"",90.0182225727831,1,1,1,1125,0,0,0,0,"strict",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.00908231005035154,67.7696647324307,"BE",3,9,3,NA,1,"1","1","0","0","0"
60,2.88746292599211,"Entire home/apt",5,2,3,3,"Real Bed","6 weeks ago",15990003,"within a day",100,1,2,70,1125,0,0,0,265,"strict",0,"","",NA,NA,NA,NA,NA,NA,NA,57.8260869565217,0.0582483240208556,67.7696647324307,"BE",5,9,3,NA,1,"1","1","0","0","1"
45,2.74717504836518,"Private room",2,1,1,1,"Real Bed","6 days ago",15990182,"within an hour",100,1,1,1,1125,27,57,87,362,"moderate",4,"2017-04-16","2017-05-07",95,9,9,10,10,9,4,68.9073324336482,0.0139911774255791,67.7696647324307,"BE",4,9,1,21,0,"1","0","0","0","1"
40,2.68758727216782,"Entire home/apt",4,1,2,2,"Real Bed","3 weeks ago",16003791,"within an hour",100,2,2,2,365,0,0,0,0,"flexible",3,"2016-08-29","2017-04-19",87,9,9,9,9,9,0.35,68.9073324336482,0.0269978207075553,67.7696647324307,"BE",5,9,1,233,0,"1","0","0","0","1"
30,2.53656648225296,"Entire home/apt",4,1,1,1,"Real Bed","yesterday",16003791,"within an hour",100,2,2,1,363,16,16,16,16,"moderate",13,"2015-03-01","2017-05-07",85,9,9,9,9,10,0.49,68.9073324336482,0.0224614135165944,67.7696647324307,"BE",5,9,2,798,0,"1","1","1","0","1"
45,2.74717504836518,"Entire home/apt",2,1,1,1,"Real Bed","9 months ago",16008296,"",91.8717014372639,1,1,10,35,0,0,0,0,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,64.5296551724138,0.0786048720163815,67.7696647324307,"BE",4,9,3,NA,1,"1","1","0","0","0"
92,3.08281240240896,"Private room",1,1,1,1,"Real Bed","10 months ago",16010106,"",91.8717014372639,1,1,1,1125,0,0,0,0,"flexible",62,"2015-08-17","2016-08-15",91,9,9,10,9,10,2.94,68.9073324336482,0.00580383933286464,67.7696647324307,"BE",4,9,3,364,0,"1","1","0","0","1"
70,2.95966893810484,"Entire home/apt",4,1,1,2,"Real Bed","2 months ago",16019529,"within a few hours",75,1,1,7,1125,7,37,67,342,"flexible",13,"2015-07-11","2016-07-17",88,9,8,9,10,9,0.58,68.9073324336482,0.0427886601410423,67.7696647324307,"BE",4,9,2,372,0,"1","1","0","0","1"
41,2.70018548310892,"Entire home/apt",2,1,1,1,"Real Bed","3 weeks ago",1603615,"within an hour",100,1,1,2,1125,5,15,45,135,"moderate",5,"2016-10-24","2017-04-30",100,10,10,10,10,9,0.75,68.9073324336482,0.0134283148533057,67.7696647324307,"BE",7,11,1,188,0,"1","1","0","0","1"
120,3.19681016220175,"Entire home/apt",4,1,1,2,"Real Bed","2 months ago",16039072,"within an hour",100,1,2,90,180,30,60,90,365,"strict",32,"2014-06-02","2015-09-18",92,10,9,9,9,10,0.89,68.9073324336482,0.00624034843750856,67.7696647324307,"BE",4,9,3,473,0,"1","1","0","0","1"
50,2.79940753029994,"Entire home/apt",5,1,3,3,"Real Bed","a week ago",16044549,"within a day",90,4,1,2,12,1,1,1,220,"strict",6,"2016-08-09","2017-05-02",97,10,10,10,10,10,0.66,68.9073324336482,0.0245503539408071,67.7696647324307,"BE",5,9,2,266,0,"1","1","0","0","1"
45,2.74717504836518,"Private room",2,1,1,1,"Real Bed","a week ago",16044549,"within a day",90,4,1,1,1125,19,41,63,334,"strict",9,"2016-09-11","2017-04-03",98,10,10,10,10,10,1.12,68.9073324336482,0.0236151790346892,67.7696647324307,"BE",5,9,2,204,0,"1","1","0","0","1"
29,2.51824370757742,"Private room",2,1,1,1,"Real Bed","a week ago",16044549,"within a day",90,4,2,2,1125,2,2,2,222,"strict",4,"2016-11-18","2017-03-10",90,9,10,10,10,10,0.69,68.9073324336482,0.023581718309371,67.7696647324307,"BE",5,9,1,112,0,"1","1","0","0","1"
80,3.02060153370364,"Entire home/apt",4,1,2,2,"Real Bed","a week ago",16044549,"within a day",90,4,1,2,1125,0,0,0,220,"strict",1,"2017-04-18","2017-04-18",100,10,10,10,10,10,1,68.9073324336482,0.0243189826559205,67.7696647324307,"BE",5,9,1,0,0,"1","1","0","0","1"
115,3.17891868810506,"Private room",2,1,1,1,"Real Bed","2 months ago",1605417,"a few days or more",25,1,1,2,15,0,11,41,316,"flexible",3,"2016-09-03","2017-03-03",87,9,7,9,9,9,0.36,68.9073324336482,0.0225475819705456,67.7696647324307,"FR",4,11,1,181,0,"1","1","0","0","0"
99,3.11482676755763,"Entire home/apt",4,1,2,2,"Real Bed","4 months ago",16062208,"",90.0182225727831,1,1,3,365,0,0,0,128,"strict",5,"2014-08-16","2016-07-03",96,10,9,10,10,9,0.15,64.5296551724138,0.0325792071817788,73.7420634920635,"BE",3,9,1,687,0,"1","0","0","0","0"
28,2.49915856776895,"Private room",2,1,1,1,"Real Bed","2 months ago",16063032,"",93.7251803017446,1,2,2,1125,0,0,0,0,"flexible",20,"2014-08-22","2016-12-24",90,9,9,8,8,9,0.6,68.9073324336482,0.0233339268627583,67.7696647324307,"BE",5,9,3,855,0,"1","1","0","0","1"
49,2.78946942008955,"Entire home/apt",2,1,1,1,"Real Bed","3 months ago",16083187,"within a day",100,1,2,3,1125,0,0,0,67,"moderate",7,"2015-07-05","2015-08-14",94,10,10,10,10,9,0.31,68.9073324336482,0.0243037106902016,67.7696647324307,"BE",4,9,2,40,0,"1","1","0","0","1"
59,2.87946722092524,"Entire home/apt",3,1,1,2,"Real Bed","6 weeks ago",16087693,"within a day",100,1,2,2,1125,0,0,0,96,"flexible",4,"2016-05-04","2017-01-03",90,10,10,10,10,9,0.32,68.9073324336482,0.0357856525743758,67.7696647324307,"BE",4,9,1,244,0,"1","1","0","0","1"
108,3.15226389209811,"Entire home/apt",2,1,1,1,"Real Bed","a week ago",16102212,"within an hour",100,1,1,2,1125,1,3,3,223,"flexible",11,"2016-09-25","2017-04-30",96,10,9,9,10,9,1.45,68.9073324336482,0.019986242402604,67.7696647324307,"BE",4,9,2,217,0,"1","1","0","1","1"
75,2.99133621852285,"Entire home/apt",6,1.5,2,2,"Real Bed","today",16119133,"within an hour",100,1,1,1,15,1,1,1,1,"moderate",70,"2015-02-06","2017-02-19",97,10,10,10,10,9,2.55,68.9073324336482,0.0161502597139729,67.7696647324307,"BE",5,9,3,744,0,"1","0","1","0","1"
85,3.04778102599245,"Entire home/apt",4,2,2,2,"Real Bed","a week ago",16120431,"within a few hours",100,1,1,2,1125,10,34,64,65,"moderate",60,"2015-05-04","2017-04-24",96,10,9,10,9,9,2.44,68.9073324336482,0.0158118852198672,67.7696647324307,"BE",3,9,3,721,0,"1","1","0","1","0"
250,3.48454272089652,"Entire home/apt",2,1,1,1,"Real Bed","16 months ago",16122174,"",90.0182225727831,1,1,1,1125,0,0,0,0,"strict",8,"2015-10-27","2016-02-12",90,9,9,10,10,10,0.43,68.9073324336482,0.0081591428137678,67.7696647324307,"BE",3,9,2,108,0,"1","1","0","0","0"
70,2.95966893810484,"Entire home/apt",2,1,1,1,"Real Bed","24 months ago",16129478,"",91.8717014372639,1,1,2,6,0,0,0,0,"flexible",2,"2015-05-04","2015-05-25",90,10,10,10,9,8,0.08,68.9073324336482,0.0127456146598031,67.7696647324307,"BE",4,9,1,21,0,"1","1","0","0","1"
30,2.53656648225296,"Entire home/apt",2,1,1,1,"Real Bed","18 months ago",16135277,"",91.8717014372639,1,1,2,1125,0,0,0,0,"moderate",3,"2015-05-19","2015-10-05",93,9,9,10,10,9,0.12,68.9073324336482,0.0214382905158147,67.7696647324307,"BE",4,9,1,139,0,"1","1","0","0","1"
75,2.99133621852285,"Private room",2,1,1,1,"Real Bed","6 weeks ago",16158751,"within a few hours",90,1,1,1,1125,29,59,89,364,"moderate",14,"2016-09-17","2017-03-29",97,10,10,10,10,10,1.79,68.9073324336482,0.00899021258314517,67.7696647324307,"BE",5,9,2,193,0,"1","0","0","1","1"
47,2.76885412500377,"Entire home/apt",4,1,1,2,"Real Bed","5 days ago",16161494,"within an hour",100,8,1,3,1125,24,49,79,354,"strict",15,"2015-10-02","2017-04-23",85,9,8,9,9,7,0.77,68.9073324336482,0.0157602313872218,67.7696647324307,"FR",5,9,2,569,0,"1","1","0","0","1"
20,2.30984502523806,"Entire home/apt",6,2,4,4,"Real Bed","a week ago",16165046,"within a few hours",100,2,1,5,1125,0,4,24,46,"strict",2,"2016-12-27","2017-01-24",90,10,9,9,9,8,0.45,68.9073324336482,0.0252354473643944,67.7696647324307,"FR",3,9,1,28,0,"1","0","1","0","0"
65,2.92520842621306,"Private room",2,1,1,1,"Real Bed","2 weeks ago",16167120,"within a few hours",96,7,1,1,1125,30,60,90,365,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,64.5296551724138,0.045398892923132,67.7696647324307,"BE",4,9,3,NA,1,"1","1","0","0","1"
60,2.88746292599211,"Private room",4,1,1,2,"Real Bed","2 weeks ago",16167120,"within a few hours",96,7,2,1,1125,30,60,90,365,"strict",2,"2015-04-26","2015-10-09",90,10,9,10,9,10,0.08,64.5296551724138,0.04806252058029,67.7696647324307,"BE",4,9,1,166,0,"1","1","0","0","1"
49,2.78946942008955,"Private room",2,1,1,1,"Real Bed","2 weeks ago",16167120,"within a few hours",96,7,1,1,1125,30,60,90,365,"strict",0,"","",NA,NA,NA,NA,NA,NA,NA,64.5296551724138,0.0465408855012142,67.7696647324307,"BE",4,9,3,NA,1,"1","1","0","0","1"
60,2.88746292599211,"Entire home/apt",5,1,2,2,"Real Bed","2 weeks ago",16167120,"within a few hours",96,7,1,1,1125,29,59,89,364,"flexible",5,"2015-07-21","2017-01-01",96,9,9,9,10,9,0.23,64.5296551724138,0.0483364697096769,67.7696647324307,"BE",4,9,1,530,0,"1","1","0","0","1"
40,2.68758727216782,"Private room",2,1,1,1,"Real Bed","3 days ago",16192150,"within an hour",100,1,1,2,1125,23,46,46,296,"flexible",10,"2016-09-18","2017-04-27",100,10,10,10,10,9,1.28,68.9073324336482,0.0238593352445061,67.7696647324307,"BE",4,9,2,221,0,"1","0","0","0","0"
55,2.84580327119655,"Entire home/apt",4,1,2,2,"Real Bed","10 months ago",16197311,"",91.8717014372639,1,1,1,1125,0,0,0,0,"flexible",1,"2016-06-27","2016-06-27",100,10,10,10,10,9.24135899450118,0.09,68.9073324336482,0.027371283509587,67.7696647324307,"BE",4,9,1,0,0,"1","0","0","0","0"
300,3.55025862961037,"Entire home/apt",2,1,1,1,"Real Bed","today",16197376,"within an hour",100,2,1,2,1125,11,33,45,108,"strict",20,"2015-05-17","2017-04-30",99,10,10,10,10,10,0.83,68.9073324336482,0.0116703956186591,67.7696647324307,"BE",6,9,3,714,0,"1","0","0","1","1"
50,2.79940753029994,"Entire home/apt",5,2,2,2,"Real Bed","today",16197376,"within an hour",100,2,2,2,1125,12,34,56,101,"strict",15,"2015-12-21","2017-05-01",96,10,9,10,10,9,0.88,68.9073324336482,0.0117568779179281,67.7696647324307,"BE",6,9,2,497,0,"1","1","1","1","1"
50,2.79940753029994,"Entire home/apt",6,2,4,4,"Real Bed","5 weeks ago",16207518,"within a day",67,1,5,3,25,0,8,30,305,"moderate",6,"2014-12-31","2015-09-14",100,10,10,10,10,10,0.21,64.5296551724138,0.0162822844863967,67.7696647324307,"BE",3,9,2,257,0,"1","1","0","0","0"
90,3.0731335961039,"Entire home/apt",2,1,2,1,"Real Bed","2 weeks ago",1621883,"within a day",50,1,1,14,59,0,0,0,0,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.0154710393402814,67.7696647324307,"BE",5,11,3,NA,1,"1","1","0","0","1"
59,2.87946722092524,"Private room",2,1.5,1,1,"Real Bed","4 weeks ago",16236786,"within an hour",100,1,1,2,14,27,51,81,356,"strict",15,"2016-10-24","2017-05-04",99,10,10,10,10,10,2.27,74.2602040816327,0.055677958580024,67.7696647324307,"BE",3,9,2,192,0,"1","0","0","1","0"
100,3.11918129540432,"Private room",1,1,1,1,"Real Bed","3 days ago",16247061,"within a day",100,1,1,7,1125,6,21,34,35,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,64.5296551724138,0.0328211906325777,67.7696647324307,"other",6,9,3,NA,1,"1","0","0","0","1"
85,3.04778102599245,"Entire home/apt",2,1,1,1,"Real Bed","a week ago",16248003,"within an hour",100,1,1,3,21,6,17,17,25,"moderate",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.0237332298644783,67.7696647324307,"other",5,9,3,NA,1,"1","1","0","0","1"
180,3.36049580128156,"Entire home/apt",4,1,1,1,"Real Bed","yesterday",16250048,"within a day",50,1,2,2,1125,6,8,18,267,"moderate",43,"2014-06-08","2017-04-13",95,9,10,10,10,9,1.21,64.5296551724138,0.0243635834569604,67.7696647324307,"BE",6,9,3,1040,0,"1","1","0","0","1"
45,2.74717504836518,"Entire home/apt",2,1,1,2,"Futon","4 weeks ago",16251248,"within a day",80,1,1,4,1125,11,36,66,341,"strict",8,"2014-06-11","2017-05-03",93,10,10,10,10,9,0.23,74.2602040816327,0.0283957766351737,67.7696647324307,"BE",4,9,2,1057,0,"1","1","0","0","1"
97,3.10595965442196,"Private room",2,1,0,1,"Real Bed","yesterday",16275479,"within an hour",100,1,1,1,5,5,5,12,12,"flexible",5,"2017-04-02","2017-04-23",84,9,7,9,9,8,3.95,68.9073324336482,0.0235872381175715,67.7696647324307,"BE",3,9,1,21,0,"1","1","1","0","0"
110,3.16008337484783,"Private room",2,1,1,1,"Real Bed","2 weeks ago",16295687,"within a few hours",100,2,2,1,1125,30,60,90,365,"moderate",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.020076800553035,67.7696647324307,"BE",4,9,3,NA,1,"1","1","0","0","0"
45,2.74717504836518,"Entire home/apt",5,2,3,5,"Real Bed","2 weeks ago",16295687,"within a few hours",100,2,5,2,1125,3,9,38,298,"moderate",5,"2014-12-29","2017-04-17",100,10,9,10,10,9,0.17,68.9073324336482,0.0203298539706132,67.7696647324307,"BE",4,9,1,840,0,"1","0","0","0","0"
60,2.88746292599211,"Entire home/apt",3,1,1,1,"Real Bed","3 months ago",16336401,"within a few hours",100,1,1,3,1125,0,0,7,282,"strict",5,"2016-04-17","2017-02-19",100,9,10,10,10,10,0.39,68.9073324336482,0.0267235919426146,67.7696647324307,"BE",5,9,1,308,0,"1","1","0","0","1"
85,3.04778102599245,"Entire home/apt",2,1,1,1,"Real Bed","yesterday",16366713,"",95.5786591662254,1,2,5,1125,13,25,29,120,"moderate",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.0412882265965596,67.7696647324307,"BE",6,9,3,NA,1,"1","1","1","0","1"
96,3.10144468774404,"Entire home/apt",2,1.5,1,1,"Real Bed","today",1638702,"",90.8168941338272,2,1,30,180,0,26,56,331,"strict",24,"2013-06-29","2017-03-20",98,10,10,10,10,10,0.51,68.9073324336482,0.0253863366116629,67.7696647324307,"BE",4,11,3,1360,0,"1","1","0","0","1"
85,3.04778102599245,"Entire home/apt",2,1,1,1,"Real Bed","2 weeks ago",16388675,"within an hour",67,1,1,2,90,0,0,0,90,"moderate",15,"2015-08-17","2017-03-04",94,10,10,10,10,9,0.71,74.2602040816327,0.0319223209181258,67.7696647324307,"BE",4,9,2,565,0,"1","1","0","0","1"
54,2.83693353399645,"Private room",3,1,1,2,"Real Bed","today",16395916,"within a few hours",100,1,1,2,1125,22,52,82,328,"flexible",6,"2017-04-10","2017-05-01",100,10,10,10,10,10,6,68.9073324336482,0.00725912349615343,67.7696647324307,"other",4,9,2,21,0,"1","1","0","0","1"
55,2.84580327119655,"Entire home/apt",3,1,1,2,"Real Bed","3 weeks ago",16407575,"within an hour",100,2,1,14,95,0,0,7,249,"strict",4,"2016-04-23","2016-12-04",93,10,10,10,10,10,0.31,68.9073324336482,0.0471039931601053,67.7696647324307,"BE",3,9,1,225,0,"1","1","0","0","0"
85,3.04778102599245,"Entire home/apt",2,1,0,1,"Real Bed","2 weeks ago",16407733,"within an hour",100,1,2,2,1125,9,23,36,281,"flexible",119,"2015-05-20","2017-04-24",92,10,9,10,10,9,4.95,64.5296551724138,0.0383497007590736,67.7696647324307,"BE",4,9,3,705,0,"1","0","0","0","1"
45,2.74717504836518,"Entire home/apt",4,1,2,2,"Real Bed","today",16410481,"within an hour",100,1,2,1,1125,20,48,70,345,"moderate",8,"2017-03-19","2017-04-29",93,9,9,10,9,9,4.36,64.5296551724138,0.0174656213671652,67.7696647324307,"BE",3,9,2,41,0,"1","0","1","0","0"
30,2.53656648225296,"Entire home/apt",4,1,2,2,"Real Bed","10 months ago",16430923,"",90.0182225727831,1,1,15,1125,0,0,0,0,"moderate",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.0236195422394122,67.7696647324307,"BE",3,9,3,NA,1,"1","1","0","0","0"
19,2.27995430460591,"Entire home/apt",6,2,2,4,"Real Bed","4 days ago",16436641,"within a few hours",96,27,2,1,1125,26,52,79,354,"strict",20,"2015-12-29","2017-02-26",86,10,10,10,9,9,1.2,68.9073324336482,0.0364178068830826,67.7696647324307,"BE",4,9,3,425,0,"1","1","1","0","1"
33,2.58747778975171,"Entire home/apt",6,2,2,4,"Real Bed","4 days ago",16436641,"within a few hours",96,27,2,1,1125,27,57,87,362,"strict",21,"2016-01-02","2017-02-12",90,10,10,10,10,9,1.28,68.9073324336482,0.0367292181601414,67.7696647324307,"BE",4,9,3,407,0,"1","1","1","0","1"
24,2.4138630737862,"Entire home/apt",4,1,1,2,"Real Bed","4 days ago",16436641,"within a few hours",96,27,2,2,1125,24,54,84,359,"strict",19,"2016-01-14","2017-04-17",80,9,9,9,9,9,1.18,68.9073324336482,0.0367985958473517,67.7696647324307,"BE",4,9,2,459,0,"1","1","1","0","1"
