"target","bc_target","property_room_type","property_max_guests","property_bathrooms","property_bedrooms","property_beds","property_bed_type","property_last_updated","host_id","host_response_time","host_response_rate","host_nr_listings","booking_price_covers","booking_min_nights","booking_max_nights","booking_availability_30","booking_availability_60","booking_availability_90","booking_availability_365","booking_cancel_policy","reviews_num","reviews_first","reviews_last","reviews_rating","reviews_acc","reviews_cleanliness","reviews_checkin","reviews_communication","reviews_location","reviews_per_month","property_zip_missing","zipcode_class","dist_nearest_city_center","type_class","property_last_updated_numerical","Outlet covers","Fireplace guards","Grab-rails for shower and toilet","Table corner guards","Washer / Dryer","Free parking on street","Disabled parking spot","Flat smooth pathway to front door","Keypad","Single level home","host_location_country","host_verified_amount","years_as_host","category_30_low","category_30_medium","category_30_high","category_60_low","category_60_medium","category_60_high","category_90_low","category_90_medium","category_90_high","category_365_low","category_365_medium","category_365_high","reviews_num_cat","review_period","review_period_was_missing","profile_pic","exact_location","instant_bookable","superhost","identified_host","summary_score","property_sqfeet","property_type","property_zipcode"
80,3.02060153370364,"Private room",2,1,1,1,"Real Bed","4 months ago",42779129,"",90.4512018308289,1,1,1,1125,0,6,36,311,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,0,68.7899101589496,0.0511170125141089,67.7722584719007,124,0,0,0,0,0,0,0,0,0,0,"BE",3,8,1,0,0,0,1,0,0,1,0,0,0,1,3,NA,1,"1","0","0","0","0",1,NA,"House","1040"
60,2.88746292599211,"Entire home/apt",2,1,1,1,"Real Bed","2 months ago",12981319,"within a day",100,1,1,2,1125,0,8,8,70,"strict",3,"2016-10-30","2016-11-13",87,10,9,10,10,9,0.46,0,73.3092485549133,0.0317148948883219,67.7722584719007,62,0,0,0,0,0,0,0,0,0,0,"BE",3,9,1,0,0,0,1,0,1,0,0,0,1,0,1,14,0,"1","1","0","0","0",3,NA,"Apartment","2060"
33,2.58747778975171,"Entire home/apt",2,1,1,1,"Pull-out Sofa","3 weeks ago",36248674,"",92.3882066858478,1,1,2,1125,0,0,0,0,"strict",7,"2015-06-23","2015-08-12",90,9,10,9,9,9,0.31,0,68.7899101589496,0.013114935855372,67.7722584719007,21,0,0,0,0,0,0,0,0,0,0,"BE",4,8,1,0,0,1,0,0,1,0,0,1,0,0,2,50,0,"1","1","0","0","1",0,NA,"House","1000"
44,2.73590406697445,"Entire home/apt",3,1,1,2,"Real Bed","2 weeks ago",51891110,"within a day",71,1,1,1,1125,0,0,0,0,"flexible",1,"2016-09-25","2016-09-25",80,8,6,10,10,10,0.13,0,67.4595649749024,0.0222178356098128,67.7722584719007,14,0,0,0,0,0,0,0,0,0,0,"BE",6,8,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,"1","0","0","0","1",2,NA,"Apartment","1050"
65,2.92520842621306,"Entire home/apt",3,1,1,1,"Real Bed","4 days ago",42260138,"within an hour",100,1,1,1,1125,11,11,11,233,"flexible",82,"2016-07-24","2017-04-30",92,10,9,10,10,10,8.4,0,67.4595649749024,0.00790426290594429,67.7722584719007,1460,0,0,0,0,0,0,0,0,0,0,"BE",3,8,0,1,0,0,1,0,0,1,0,0,1,0,3,280,0,"1","0","0","0","0",0,NA,"Apartment","2000"
80,3.02060153370364,"Entire home/apt",4,1,1,2,"Real Bed","today",58660947,"within an hour",100,3,2,3,30000,5,7,14,271,"moderate",46,"2016-03-05","2017-05-08",94,10,10,10,10,9,3.2,0,69.862012987013,0.0236039596552894,67.7722584719007,0,0,0,0,0,0,0,0,0,1,0,"BE",4,7,0,1,0,0,1,0,0,1,0,0,1,0,3,429,0,"1","1","1","0","1",4,NA,"Apartment","1060"
60,2.88746292599211,"Entire home/apt",4,1,2,2,"Real Bed","11 months ago",73716219,"",89.0666853757007,1,1,1,1125,0,0,0,0,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,0,67.4595649749024,0.0308049706874803,67.7722584719007,341,0,0,0,0,0,0,0,0,0,0,"BE",2,7,1,0,0,1,0,0,1,0,0,1,0,0,3,NA,1,"1","1","1","0","0",0,NA,"Apartment","1050"
99,3.11482676755763,"Private room",2,1,1,1,"Real Bed","4 months ago",27481238,"a few days or more",0,1,1,1,1125,0,7,37,312,"flexible",5,"2016-06-05","2016-09-24",93,9,9,9,10,10,0.44,0,67.4595649749024,0.0134573223730956,67.7722584719007,124,0,0,0,0,0,0,0,0,0,0,"BE",4,8,1,0,0,0,1,0,0,1,0,0,0,1,1,111,0,"1","0","0","0","0",0,NA,"Apartment","1210"
140,3.26046635103848,"Private room",2,1,1,2,"Real Bed","2 weeks ago",48943070,"within an hour",100,1,1,1,1125,25,47,77,351,"moderate",33,"2015-12-20","2017-04-30",97,10,10,10,10,9,1.94,0,67.4595649749024,0.00678303081109143,67.7722584719007,14,0,0,0,0,0,0,0,0,0,0,"BE",3,8,0,0,1,0,0,1,0,0,1,0,0,1,3,497,0,"1","0","0","0","0",3,NA,"Condominium","2000"
53,2.82786752014613,"Entire home/apt",5,1.5,2,3,"Real Bed","today",14383833,"within an hour",100,1,2,1,120,10,19,49,135,"strict",31,"2015-09-30","2017-04-23",95,10,10,10,10,10,1.58,0,63.8238434163701,0.0880578488286699,67.7722584719007,0,0,0,0,0,0,0,0,0,0,0,"other",3,9,0,1,0,0,1,0,0,1,0,0,1,0,3,571,0,"1","0","0","0","0",3,NA,"Apartment","1200"
99,3.11482676755763,"Entire home/apt",2,2,1,1,"Real Bed","6 days ago",10651089,"within an hour",100,1,2,2,1125,2,2,2,2,"moderate",8,"2015-03-23","2017-04-25",98,10,9,10,10,9,0.31,0,63.8238434163701,0.0482529399150806,67.7722584719007,2190,0,0,0,0,0,0,0,0,0,0,"BE",4,10,0,1,0,1,0,0,1,0,0,1,0,0,2,764,0,"1","1","0","0","1",0,NA,"Apartment","1030"
95,3.09687379393877,"Private room",2,1,1,1,"Real Bed","a week ago",107470,"within an hour",100,2,1,2,1125,12,40,70,335,"strict",2,"2017-04-30","2017-05-07",100,10,10,10,10,10,2,0,67.4595649749024,0.0107085985335713,67.7722584719007,7,0,0,0,0,0,0,0,0,0,0,"BE",4,13,0,1,0,0,0,1,0,0,1,0,0,1,1,7,0,"1","0","0","0","1",3,NA,"Apartment","2000"
44,2.73590406697445,"Entire home/apt",2,1,1,1,"Real Bed","3 weeks ago",15211106,"within a few hours",96,5,1,6,90,0,6,36,277,"strict",15,"2016-01-03","2017-01-29",91,10,9,10,10,9,0.91,0,67.4595649749024,0.0202521033541273,67.7722584719007,21,0,0,0,0,0,0,0,0,0,0,"BE",4,9,1,0,0,0,1,0,0,1,0,0,1,0,2,392,0,"1","1","0","0","1",0,NA,"House","1210"
49,2.78946942008955,"Entire home/apt",3,1,1,2,"Real Bed","today",7461135,"",91.3082110598694,2,2,2,1125,8,21,37,80,"strict",8,"2013-08-05","2017-02-18",100,10,10,10,10,10,0.17,0,69.862012987013,0.0203618011488226,67.7722584719007,0,0,0,0,0,0,0,0,0,0,0,"BE",4,10,0,1,0,0,1,0,0,1,0,0,1,0,2,1293,0,"1","1","0","0","1",0,NA,"Apartment","1060"
19,2.27995430460591,"Entire home/apt",1,1.5,1,1,"Real Bed","3 weeks ago",1517375,"within a few hours",100,6,1,3,21,0,7,37,127,"moderate",0,"","",NA,NA,NA,NA,NA,NA,NA,0,67.4595649749024,0.017845591893262,36.4166666666667,21,0,0,0,0,0,0,0,0,0,0,"BE",4,12,1,0,0,0,1,0,0,1,0,0,1,0,3,NA,1,"1","1","0","0","1",2,NA,"Cabin","1210"
55,2.84580327119655,"Private room",2,1,1,1,"Real Bed","2 weeks ago",14336753,"within a few hours",94,4,1,1,1125,0,14,36,126,"moderate",8,"2017-02-02","2017-03-05",97,9,10,10,9,9,2.4,0,67.4595649749024,0.0225117521779311,67.7722584719007,14,0,0,0,0,0,0,0,0,0,0,"BE",8,9,1,0,0,0,1,0,0,1,0,0,1,0,2,31,0,"1","0","0","0","1",0,NA,"Apartment","2018"
30,2.53656648225296,"Entire home/apt",2,1,1,1,"Real Bed","3 months ago",12749119,"",93.7727231409759,1,2,15,60,0,0,0,64,"strict",1,"2017-03-29","2017-03-29",100,10,10,10,10,10,0.71,0,68.7899101589496,0.0360134299302892,67.7722584719007,93,0,0,0,0,0,0,0,0,0,0,"BE",5,9,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,"1","1","0","0","1",2,NA,"Apartment","1040"
55,2.84580327119655,"Private room",2,1.5,1,1,"Real Bed","3 weeks ago",1517375,"within a few hours",100,6,1,2,21,0,6,36,127,"flexible",1,"2017-04-16","2017-04-16",100,10,10,10,10,8,1,0,67.4595649749024,0.0175862360442746,36.4166666666667,21,0,0,0,0,0,0,0,0,0,0,"BE",4,12,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,"1","1","0","0","1",2,NA,"Cabin","1210"
55,2.84580327119655,"Entire home/apt",2,1,1,1,"Real Bed","6 days ago",4218371,"within a few hours",100,1,1,2,14,6,17,19,238,"flexible",16,"2015-08-22","2017-03-25",94,10,9,10,10,10,0.77,0,68.7899101589496,0.0125281227338809,67.7722584719007,2190,0,0,0,0,0,0,0,0,0,0,"BE",4,11,0,1,0,0,1,0,0,1,0,0,1,0,2,581,0,"1","0","0","0","0",1,NA,"Apartment","1000"
240,3.46952798040136,"Entire home/apt",5,1.5,2,3,"Real Bed","4 months ago",6337071,"",93.2202347410852,1,3,5,1125,0,14,31,31,"moderate",1,"2013-09-27","2013-09-27",91,10,10,10,10,4,0.02,0,65.1989795918367,0.0244122082751548,67.7722584719007,124,0,0,0,0,0,0,0,0,0,0,"BE",5,10,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,"1","1","0","0","1",1,NA,"Apartment","1080"
64,2.91793999568031,"Entire home/apt",2,1,0,1,"Pull-out Sofa","today",51126208,"within an hour",95,3,1,1,1125,11,29,58,333,"strict",56,"2016-01-01","2017-04-22",82,9,9,9,9,9,3.39,0,68.7899101589496,0.00730063724196207,67.7722584719007,0,0,0,0,0,0,0,0,0,0,0,"BE",6,8,0,1,0,0,1,0,0,1,0,0,0,1,3,477,0,"1","1","0","0","1",-2,NA,"Apartment","1000"
40,2.68758727216782,"Private room",2,1,1,1,"Real Bed","6 weeks ago",19405326,"within a few hours",100,2,1,2,1125,0,0,0,0,"moderate",5,"2016-08-12","2017-04-06",100,10,9,10,9,10,0.55,0,69.862012987013,0.0193997378625763,67.7722584719007,42,0,0,0,0,0,0,0,0,0,0,"BE",5,9,1,0,0,1,0,0,1,0,0,1,0,0,1,237,0,"1","0","0","0","1",0,NA,"Apartment","1060"
20,2.30984502523806,"Entire home/apt",6,2,4,4,"Real Bed","a week ago",16165046,"within a few hours",100,2,1,5,1125,0,4,24,46,"strict",2,"2016-12-27","2017-01-24",90,10,9,9,9,8,0.45,0,67.4595649749024,0.0252354473643944,67.7722584719007,7,0,0,0,0,0,0,0,0,0,0,"FR",3,9,1,0,0,0,1,0,0,1,0,1,0,0,1,28,0,"1","0","1","0","0",0,NA,"House","1050"
54,2.83693353399645,"Entire home/apt",2,1,1,1,"Real Bed","4 months ago",21949724,"",91.8606994597602,2,2,2,1125,0,0,0,0,"flexible",5,"2015-09-06","2016-01-02",88,9,8,10,9,8,0.25,0,63.8238434163701,0.0274428668059764,67.7722584719007,124,0,0,0,0,0,0,0,0,0,0,"BE",4,9,1,0,0,1,0,0,1,0,0,1,0,0,1,118,0,"1","1","0","0","1",0,NA,"Apartment","1030"
46,2.75815383955692,"Private room",2,1,1,1,"Pull-out Sofa","5 days ago",3408459,"within an hour",100,1,1,3,1125,30,60,90,365,"moderate",80,"2014-02-03","2017-05-02",94,10,10,10,10,10,2.01,0,69.862012987013,0.023663281889194,67.7722584719007,1825,0,0,0,0,0,0,0,0,0,0,"BE",6,11,0,0,1,0,0,1,0,0,1,0,0,1,3,1184,0,"1","1","0","0","1",1,NA,"Apartment","1060"
60,2.88746292599211,"Private room",2,1.5,1,1,"Real Bed","2 weeks ago",3643884,"within a day",67,2,1,2,100,11,28,47,322,"strict",1,"2016-05-14","2016-05-14",91.7101661779081,9.45855811672388,9.21034567295906,9.61221486387049,9.62401960784314,9.23926380368098,0.08,0,67.4595649749024,0.0256563673207929,67.7722584719007,14,0,0,0,0,0,0,0,0,0,0,"BE",4,11,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,"1","1","0","0","0",2,NA,"Apartment","2018"
65,2.92520842621306,"Entire home/apt",4,1,1,2,"Real Bed","4 months ago",20296941,"",89.8987134309381,1,2,2,1125,0,0,0,219,"flexible",49,"2014-09-11","2016-12-26",97,10,10,10,10,10,1.51,0,59.6881720430108,0.105186199995635,67.7722584719007,124,0,0,0,0,0,0,0,0,0,0,"BE",3,9,1,0,0,1,0,0,1,0,0,0,1,0,3,837,0,"1","0","0","0","0",0,NA,"Apartment","1150"
93,3.08755901083214,"Entire home/apt",2,1,2,1,"Real Bed","4 weeks ago",7561203,"within an hour",100,1,3,3,1125,17,47,77,352,"strict",19,"2013-11-25","2017-04-17",83,8,8,9,8,9,0.45,0,67.4595649749024,0.0270426664326467,67.7722584719007,28,0,0,0,0,0,0,0,0,0,0,"BE",3,10,0,0,1,0,0,1,0,0,1,0,0,1,2,1239,0,"1","1","0","0","0",2,1292,"Apartment","1050"
110,3.16008337484783,"Entire home/apt",3,1,3,2,"Real Bed","2 days ago",32216502,"within an hour",100,1,2,2,1125,8,19,28,28,"flexible",6,"2017-04-18","2017-05-10",100,10,10,10,10,10,6,0,67.4595649749024,0.0169248036397137,67.7722584719007,730,0,0,0,0,0,0,0,0,0,0,"NL",4,8,0,1,0,0,1,0,0,1,0,1,0,0,2,22,0,"1","1","1","0","1",0,NA,"Condominium","2000"
40,2.68758727216782,"Private room",1,1,1,1,"Real Bed","today",13656427,"within a few hours",90,1,1,2,31,0,0,0,250,"moderate",24,"2014-06-07","2017-05-08",90,10,9,10,10,9,0.67,0,67.4595649749024,0.043433028616181,67.7722584719007,0,0,0,0,0,0,0,0,0,0,0,"BE",3,9,1,0,0,1,0,0,1,0,0,0,1,0,3,1066,0,"1","0","0","0","0",0,NA,"Apartment","1180"
90,3.0731335961039,"Private room",2,1,1,1,"Real Bed","a week ago",1823420,"within a few hours",100,2,1,2,14,0,0,25,296,"flexible",49,"2013-07-23","2017-04-18",96,10,9,10,10,9,1.06,0,63.8238434163701,0.0765672300461695,65.6535433070866,7,0,0,0,0,0,0,0,0,0,0,"BE",7,11,1,0,0,1,0,0,0,1,0,0,0,1,3,1365,0,"1","1","0","1","1",0,NA,"Bed & Breakfast","1200"
59,2.87946722092524,"Entire home/apt",4,1,2,3,"Real Bed","today",18014392,"within an hour",100,1,1,4,100,14,17,33,33,"flexible",1,"2017-03-27","2017-03-27",100,10,10,10,10,8,0.68,0,73.3092485549133,0.0312607805668557,67.7722584719007,0,0,0,0,0,0,0,0,0,0,0,"BE",3,9,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,"1","0","0","0","0",0,NA,"Apartment","1190"
69,2.95301439063493,"Entire home/apt",4,1,2,3,"Real Bed","3 weeks ago",63701669,"within an hour",100,2,1,1,1,0,0,0,0,"flexible",1,"2017-05-01","2017-05-01",100,10,8,10,10,6,1,0,67.4595649749024,0.0389934555659593,67.7722584719007,21,0,0,0,0,0,0,0,0,0,0,"BE",7,7,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,"1","0","0","1","1",0,NA,"Apartment","1050"
45,2.74717504836518,"Private room",1,1,1,1,"Real Bed","18 months ago",12603887,"",89.7633801423512,1,1,1,1125,0,0,0,0,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,0,63.8238434163701,0.033374030989793,67.7722584719007,558,0,0,0,0,0,0,0,0,0,0,"FR",5,9,1,0,0,1,0,0,1,0,0,1,0,0,3,NA,1,"1","1","0","0","1",0,NA,"Apartment","1030"
29,2.51824370757742,"Entire home/apt",2,1,1,1,"Real Bed","2 days ago",2570123,"within an hour",100,3,1,4,61,6,36,66,341,"strict",37,"2012-09-18","2017-03-28",91,9,9,10,10,9,0.65,0,68.7899101589496,0.00657315972873336,67.7722584719007,730,0,0,0,0,0,0,0,0,0,0,"BE",4,11,0,1,0,0,0,1,0,0,1,0,0,1,3,1652,0,"1","1","0","0","0",1,NA,"House","1000"
108,3.15226389209811,"Entire home/apt",1,1,1,1,"Real Bed","5 months ago",23082521,"within a few hours",99,79,1,30,1125,0,0,6,281,"strict",1,"2016-02-01","2016-02-01",40,10,6,4,8,4,0.06,0,63.8238434163701,0.0229264440246453,67.7722584719007,155,0,0,0,0,0,0,0,0,0,0,"BE",5,9,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,"1","0","0","0","1",2,NA,"Apartment","1030"
47,2.76885412500377,"Entire home/apt",4,1,1,2,"Real Bed","today",43698254,"within an hour",90,1,2,3,180,12,42,72,347,"moderate",34,"2015-10-12","2017-04-25",89,9,10,9,9,9,1.77,0,67.4595649749024,0.0377974235610835,67.7722584719007,0,0,0,0,0,0,0,0,0,0,0,"other",5,8,0,1,0,0,0,1,0,0,1,0,0,1,3,561,0,"1","1","0","0","1",3,NA,"Apartment","1050"
60,2.88746292599211,"Entire home/apt",2,1,1,1,"Real Bed","2 months ago",60385432,"within a day",86,1,1,8,1125,30,60,90,365,"flexible",8,"2016-03-13","2017-03-16",75,8,8,9,9,8,0.56,0,73.3092485549133,0.0201072410354085,67.7722584719007,62,0,0,0,0,0,0,0,0,0,0,"BE",4,7,0,0,1,0,0,1,0,0,1,0,0,1,2,368,0,"1","1","0","0","0",0,NA,"Apartment","2060"
40,2.68758727216782,"Entire home/apt",4,1,1,2,"Real Bed","21 months ago",5325810,"",87.2738868874415,1,1,4,1125,0,0,0,0,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,0,67.4595649749024,0.0322957901808667,67.7722584719007,651,0,0,0,0,0,0,0,0,0,0,"FR",4,10,1,0,0,1,0,0,1,0,0,1,0,0,3,NA,1,"1","1","0","0","1",0,NA,"Apartment","1050"
40,2.68758727216782,"Entire home/apt",2,1,1,2,"Real Bed","4 days ago",39088133,"within an hour",100,1,2,3,1125,10,27,27,277,"moderate",26,"2016-01-06","2017-05-08",92,10,9,10,10,8,1.58,0,59.6881720430108,0.0446374777469399,67.7722584719007,1460,0,0,0,0,0,0,0,0,0,0,"BE",4,8,0,1,0,0,1,0,0,1,0,0,1,0,3,488,0,"1","0","1","0","1",0,NA,"Apartment","2610"
63,2.91053609122496,"Shared room",1,1,1,1,"Real Bed","4 days ago",64870905,"within an hour",100,16,1,1,30000,29,59,86,348,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,0,69.862012987013,0.0589651202150443,67.7722584719007,1460,0,0,0,0,0,0,0,0,0,0,"BE",3,7,0,0,1,0,0,1,0,0,1,0,0,1,3,NA,1,"1","0","0","0","0",0,NA,"Apartment","1140"
110,3.16008337484783,"Entire home/apt",2,1,1,1,"Real Bed","23 months ago",269196,"",91.5627695414128,1,2,3,1125,0,0,0,0,"strict",0,"","",NA,NA,NA,NA,NA,NA,NA,0,68.7899101589496,0.0225967650547402,67.7722584719007,713,0,0,0,0,0,0,0,0,0,0,"BE",5,13,1,0,0,1,0,0,1,0,0,1,0,0,3,NA,1,"1","1","0","0","1",1,753,"Apartment","1000"
80,3.02060153370364,"Entire home/apt",3,1,1,1,"Real Bed","yesterday",1408080,"within an hour",100,3,3,3,31,17,47,77,349,"moderate",17,"2015-12-31","2017-04-16",93,10,9,10,10,10,1.03,0,68.7899101589496,0.0122711217663674,67.7722584719007,1,0,0,0,0,0,0,0,0,0,0,"BE",4,12,0,0,1,0,0,1,0,0,1,0,0,1,2,472,0,"1","1","0","0","1",0,NA,"Apartment","1000"
30,2.53656648225296,"Private room",2,1,1,1,"Real Bed","2 weeks ago",43010020,"within an hour",100,2,1,2,1125,0,0,0,80,"flexible",1,"2017-03-07","2017-03-07",100,10,10,10,10,10,0.47,0,59.6881720430108,0.0671874988594364,67.7722584719007,14,0,0,0,0,0,0,0,0,0,0,"BE",4,8,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,"1","1","0","1","1",0,NA,"House","1150"
50,2.79940753029994,"Entire home/apt",2,1,1,2,"Real Bed","4 weeks ago",42832143,"within a few hours",100,10,1,1,1125,0,3,17,210,"strict",56,"2016-12-07","2017-05-07",97,10,10,10,10,10,10.91,0,68.7899101589496,0.00193602596420814,67.7722584719007,28,0,0,0,0,0,0,0,0,0,0,"BE",3,8,1,0,0,0,1,0,0,1,0,0,1,0,3,151,0,"1","0","0","1","0",2,NA,"Apartment","1000"
110,3.16008337484783,"Entire home/apt",4,1,1,2,"Real Bed","7 weeks ago",5383958,"within a few hours",100,5,1,2,1125,6,14,21,85,"moderate",6,"2017-03-24","2017-04-24",90,8,9,9,9,10,3.83,0,68.7899101589496,0.00293458729206401,67.7722584719007,49,0,0,0,0,0,0,0,0,0,0,"other",3,10,0,1,0,0,1,0,0,1,0,0,1,0,2,31,0,"1","1","0","0","0",0,NA,"Apartment","1000"
28,2.49915856776895,"Entire home/apt",4,1,1,3,"Real Bed","a week ago",118952981,"within an hour",86,5,1,1,1125,30,60,90,181,"flexible",4,"2017-03-19","2017-04-16",87,7,10,7,7,10,2.31,0,68.7899101589496,0.0037382613218733,67.7722584719007,7,0,0,0,0,0,0,0,0,0,0,"BE",3,6,0,0,1,0,0,1,0,0,1,0,1,0,1,28,0,"1","0","1","0","0",0,NA,"Apartment","1000"
42,2.71242568086175,"Entire home/apt",3,1,1,1,"Real Bed","today",10658365,"within a few hours",100,2,2,2,10,15,45,71,161,"moderate",3,"2017-04-16","2017-04-27",93,10,10,10,10,9,3,0,67.4595649749024,0.0299836679045845,67.7722584719007,0,0,0,0,0,0,0,0,0,0,0,"BE",3,10,0,0,1,0,0,1,0,0,1,0,1,0,1,11,0,"1","1","0","0","0",0,NA,"Apartment","2018"
38,2.66123587425299,"Entire home/apt",4,1,2,2,"Real Bed","8 months ago",48918838,"",94.3252115408667,1,1,1,1125,0,0,0,0,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,0,63.8238434163701,0.0382073815176471,67.7722584719007,248,0,0,0,0,0,0,0,0,0,0,"BE",5,8,1,0,0,1,0,0,1,0,0,1,0,0,3,NA,1,"1","0","0","0","1",0,NA,"Apartment","1030"
79,3.01492453287086,"Entire home/apt",4,1,1,2,"Real Bed","2 weeks ago",42019592,"within an hour",100,1,2,1,160,2,10,19,271,"strict",145,"2015-08-28","2017-04-23",89,10,9,9,10,9,7,0,68.7899101589496,0.0101540653593797,67.7722584719007,14,0,0,0,0,0,0,0,0,0,0,"BE",3,8,0,1,0,0,1,0,0,1,0,0,1,0,3,604,0,"1","0","1","0","0",1,NA,"Apartment","1000"
35,2.61847066597023,"Entire home/apt",2,1,1,1,"Real Bed","today",28845292,"within an hour",100,1,1,4,1125,0,7,34,58,"moderate",41,"2015-06-24","2016-08-30",96,10,10,10,10,9,1.79,0,68.7899101589496,0.0113171708404409,67.7722584719007,0,0,0,0,0,0,0,0,0,0,0,"BE",4,8,1,0,0,0,1,0,0,1,0,1,0,0,3,433,0,"1","1","0","1","1",1,NA,"Apartment","1000"
25,2.43668414427245,"Entire home/apt",4,1.5,1,1,"Real Bed","today",34416465,"within an hour",100,23,2,2,1125,19,49,79,132,"strict",2,"2017-03-24","2017-04-03",100,10,10,10,10,9,1.2,0,67.4595649749024,0.012339377038187,67.7722584719007,0,0,0,0,0,0,0,0,0,0,0,"BE",3,8,0,0,1,0,0,1,0,0,1,0,1,0,1,10,0,"1","1","1","0","0",3,NA,"Apartment","2000"
95,3.09687379393877,"Entire home/apt",2,1,1,1,"Real Bed","today",30886574,"within an hour",100,1,1,3,1125,16,40,56,322,"strict",69,"2015-05-26","2017-05-01",98,10,10,10,10,9,2.88,0,65.1989795918367,0.0395074950450332,71.9124087591241,0,0,0,0,0,0,0,0,0,0,0,"BE",5,8,0,0,1,0,0,1,0,1,0,0,0,1,3,706,0,"1","1","0","1","1",4,NA,"Loft","2140"
80,3.02060153370364,"Entire home/apt",2,1,1,1,"Real Bed","6 days ago",59709795,"within an hour",100,1,1,3,1125,1,1,1,1,"moderate",9,"2016-06-27","2017-05-01",96,10,10,10,10,9,0.85,0,67.4595649749024,0.0384120441375334,67.7722584719007,2190,0,0,0,0,0,0,0,0,0,0,"BE",6,7,0,1,0,1,0,0,1,0,0,1,0,0,2,308,0,"1","1","0","0","1",4,NA,"Apartment","1050"
40,2.68758727216782,"Entire home/apt",2,1,1,1,"Real Bed","2 weeks ago",38911645,"within a few hours",100,1,1,1,60,0,0,16,16,"moderate",1,"2016-08-04","2016-08-04",100,10,10,10,10,10,0.11,0,68.7899101589496,0.00833160379100005,67.7722584719007,14,0,0,0,0,0,0,0,0,0,0,"BE",7,8,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,"1","0","0","0","1",-1,NA,"Apartment","1000"
69,2.95301439063493,"Entire home/apt",4,1.5,2,3,"Real Bed","a week ago",104913294,"within an hour",100,3,1,2,4,29,59,89,364,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,0,63.8238434163701,0.04826091048971,67.7722584719007,7,0,1,0,0,0,0,0,0,0,0,"other",7,7,0,0,1,0,0,1,0,0,1,0,0,1,3,NA,1,"1","1","1","0","0",0,NA,"Apartment","1030"
49,2.78946942008955,"Private room",2,1,0,1,"Real Bed","2 months ago",117271555,"within a day",67,1,1,1,1125,0,25,55,55,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,0,63.8238434163701,0.0306927062783182,65.6535433070866,62,0,0,0,0,0,0,0,0,0,0,"BE",1,6,1,0,0,0,1,0,0,1,0,1,0,0,3,NA,1,"1","1","0","0","0",0,NA,"Bed & Breakfast","1070"
25,2.43668414427245,"Entire home/apt",2,1,1,1,"Real Bed","3 months ago",31323504,"",90.4512018308289,1,1,5,1125,0,0,0,0,"strict",2,"2015-08-21","2016-01-06",90,9,10,10,10,9,0.1,0,67.4595649749024,0.0333821281181052,67.7722584719007,93,0,0,0,0,0,0,0,0,0,0,"BE",3,8,1,0,0,1,0,0,1,0,0,1,0,0,1,138,0,"1","1","0","0","0",2,NA,"Apartment","1050"
110,3.16008337484783,"Entire home/apt",2,1,1,1,"Real Bed","3 weeks ago",106794878,"within a few hours",100,2,1,3,31,28,58,88,89,"moderate",2,"2016-12-11","2017-04-27",100,10,10,10,10,10,0.4,0,67.4595649749024,0.0342133627810525,67.7722584719007,21,0,0,0,0,0,0,0,0,0,0,"BE",6,7,0,0,1,0,0,1,0,0,1,0,1,0,1,137,0,"1","1","0","0","1",0,NA,"Apartment","1180"
28,2.49915856776895,"Entire home/apt",3,1,1,2,"Real Bed","5 months ago",5288440,"",95.1572395961041,1,2,1,1125,0,0,0,0,"flexible",11,"2015-07-04","2016-12-04",80,9,8,10,10,9,0.49,0,67.4595649749024,0.0229900453635339,67.7722584719007,155,0,0,0,0,0,0,0,0,0,0,"BE",6,10,1,0,0,1,0,0,1,0,0,1,0,0,2,519,0,"1","1","0","0","1",0,NA,"Apartment","1050"
52,2.81859705791237,"Private room",2,1,1,1,"Real Bed","16 months ago",52244758,"",92.3882066858478,1,1,3,21,0,0,0,0,"flexible",2,"2016-01-16","2016-01-29",80,9,7,6,6,5,0.13,0,65.1989795918367,0.0237943980950173,67.7722584719007,496,0,0,0,0,0,0,0,0,0,0,"BE",4,8,1,0,0,1,0,0,1,0,0,1,0,0,1,13,0,"1","1","0","0","0",0,NA,"Apartment","1080"
